carid,price
26993.0,15.82
18414.0,27.28
73344.0,22.8
6311.0,24.48
42657.0,3.4
59097.0,64.8
18133.0,9.9
23924.0,28.9
34445.0,27.88
11217.0,8.58
21333.0,2.58
64240.0,8.58
65678.0,19.98
17847.0,8.4
65654.0,37.8
22631.0,18.68
70505.0,7.0
20527.0,3.78
21567.0,5.5
64191.0,12.4
9768.0,7.58
35903.0,25.0
53214.0,14.2
23540.0,12.38
63363.0,18.2
52782.0,11.3
68287.0,8.1
21486.0,10.6
41285.0,16.6
53833.0,19.8
1888.0,24.6
60666.0,9.8
14184.0,5.2
36374.0,9.6
35994.0,11.9799
51027.0,6.2
53353.0,19.98
2572.0,20.58
40686.0,10.8
11089.0,6.2
29348.0,71.8
2945.0,1.6
17387.0,8.38
6313.0,11.7
38817.0,32.5
39298.0,4.89
47429.0,22.16
44544.0,12.5
32001.0,22.7
55820.0,6.6
59900.0,26.8
39386.0,7.98
11589.0,3.38
69487.0,7.98
32255.0,4.38
27117.0,6.58
23966.0,9.5
6125.0,2.6
52815.0,7.9
64242.0,8.5
38543.0,18.5
11719.0,6.9
7361.0,3.2
50374.0,78.8
72798.0,58.5
62216.0,5.38
16922.0,8.5
21059.0,24.8
18703.0,16.9
70657.0,8.18
52180.0,14.3
2973.0,7.8
5938.0,6.64
55462.0,2.98
44264.0,4.88
15794.0,4.3
57931.0,8.68
49620.0,6.9
34811.0,21.68
50289.0,5.65
19364.0,12.88
25878.0,5.0
60749.0,7.38
21423.0,7.55
46694.0,35.8
40780.0,4.3
50970.0,9.8
57361.0,13.68
53488.0,8.3
60870.0,7.34
12270.0,13.2
58249.0,9.4
72809.0,58.6
3392.0,30.0
68550.0,14.38
14751.0,43.57
56452.0,11.88
58545.0,9.3
4048.0,3.46
37013.0,19.88
44466.0,12.0
30464.0,15.0
68546.0,15.8
45150.0,14.28
65819.0,17.9
7883.0,44.0
14209.0,6.8
8118.0,12.7
65214.0,22.0
61178.0,32.0
68794.0,24.0
54328.0,13.8
44849.0,4.88
49623.0,1.28
28975.0,0.99
70860.0,14.8
28923.0,4.45
8302.0,6.88
28487.0,15.18
50674.0,25.7
33767.0,21.5
41503.0,7.6
62397.0,25.5
41063.0,8.5
39651.0,14.1
55884.0,10.0
10613.0,4.3
8823.0,8.18
22689.0,4.98
51363.0,12.88
27386.0,6.8
43120.0,6.0
48428.0,12.9
38511.0,16.55
66895.0,8.58
27696.0,9.5
64782.0,22.2
64098.0,21.6
39943.0,8.8
6642.0,8.4
1843.0,4.9
18175.0,13.3
25869.0,38.0
22327.0,7.8
67506.0,33.6
9485.0,5.68
8675.0,3.68
21211.0,5.98
10753.0,3.78
13569.0,6.2
69978.0,4.5
59072.0,1.6
36629.0,13.98
65287.0,8.3
30632.0,15.5
55984.0,11.8
59680.0,5.28
13185.0,12.68
4698.0,1.68
42940.0,18.2
51816.0,11.25
40868.0,4.8
64746.0,6.5
59292.0,39.5
18597.0,3.08
30108.0,2.7
32249.0,5.4
57888.0,13.98
51109.0,5.98
34423.0,8.98
13339.0,11.6
2133.0,7.3
9731.0,0.55
61185.0,4.7
62399.0,21.3
47362.0,6.28
69803.0,5.8
5409.0,5.68
33234.0,4.8
35073.0,12.8
33242.0,4.0
17675.0,6.98
15122.0,31.5
64128.0,10.98
26161.0,3.1
13930.0,10.28
42662.0,3.18
43354.0,22.5799
63219.0,72.4
8688.0,12.0
7545.0,3.7
29059.0,17.38
15301.0,18.8
18228.0,7.8
9771.0,7.5
17535.0,23.7
1966.0,8.8
24907.0,23.2
29358.0,10.6
67695.0,34.0
68345.0,19.8
55036.0,2.2
17456.0,12.0
32058.0,4.9
29189.0,2.68
72895.0,2.58
23632.0,16.6
36953.0,17.3
24810.0,26.3
21380.0,28.8
67184.0,57.8
37510.0,13.0
34371.0,9.5
12173.0,3.8
66148.0,10.5
17661.0,23.8
27036.0,14.98
44251.0,4.98
8542.0,14.5
19745.0,3.88
14631.0,6.7
49960.0,12.18
49919.0,33.2
15924.0,3.5
47398.0,5.0
4325.0,1.8
46752.0,8.78
6023.0,16.98
2608.0,3.7
5224.0,10.2
40416.0,24.98
32994.0,2.88
50075.0,14.9
71471.0,2.88
47262.0,27.98
58706.0,18.0
45040.0,12.6
69955.0,4.88
3645.0,92.5
29635.0,6.98
47857.0,17.98
7524.0,2.8
27005.0,6.8
4047.0,7.38
3038.0,6.3
6586.0,19.8
15297.0,18.8
32183.0,6.6
31228.0,6.2
71427.0,11.38
13242.0,19.2
65603.0,9.2
68405.0,11.68
74111.0,10.5
28377.0,5.68
73748.0,6.38
4789.0,7.98
29467.0,10.68
60096.0,11.68
31624.0,6.8
14665.0,14.98
47178.0,8.0
28332.0,6.9
40259.0,5.98
1712.0,2.58
25562.0,4.88
68435.0,3.98
71104.0,14.98
8597.0,47.98
65831.0,20.98
64641.0,18.0
47223.0,318.0
33474.0,2.88
17785.0,14.8
2503.0,4.35
4015.0,15.8
45116.0,1.18
42053.0,12.3
27295.0,9.8
73013.0,22.8
21215.0,6.8
73202.0,9.8
15339.0,11.8
28562.0,24.3
8291.0,16.8
47840.0,15.8
42057.0,10.88
35220.0,5.0
40992.0,2.38
10529.0,10.38
5554.0,9.38
37750.0,3.58
30903.0,0.75
58078.0,4.2
18669.0,19.88
17026.0,5.4
27596.0,6.1
23216.0,21.58
48818.0,15.98
39133.0,6.5
40932.0,5.36
39820.0,2.88
71300.0,46.0
60491.0,55.0
28388.0,6.0
71220.0,57.0
69850.0,7.65
3767.0,10.6
70126.0,3.3
47701.0,7.2
28379.0,7.99
49299.0,11.68
57820.0,14.0
70251.0,8.8
30940.0,11.5
72627.0,5.26
6288.0,10.4799
57608.0,10.28
19551.0,15.9
56721.0,18.5
16985.0,19.8
27039.0,15.0
67513.0,3.8
15620.0,3.08
20484.0,9.8
39801.0,38.9
65638.0,34.8
4093.0,4.88
8719.0,8.8
51438.0,35.0
4697.0,20.8
10022.0,9.88
35714.0,17.5
61672.0,14.6
33137.0,13.5
60101.0,7.58
62534.0,15.98
15314.0,12.88
36836.0,4.6
43723.0,64.98
47118.0,4.18
3001.0,6.55
5708.0,6.2
42074.0,36.9799
45193.0,14.5
65627.0,34.0
6535.0,5.88
19225.0,15.38
43286.0,13.1
17195.0,26.0
39791.0,21.8
60099.0,9.8
52080.0,12.38
61678.0,4.9
54193.0,9.3
9307.0,25.0
9675.0,17.38
24852.0,23.68
34500.0,25.6
36373.0,10.6
59028.0,3.58
19254.0,3.98
10367.0,23.99
31406.0,47.4
21456.0,19.88
31120.0,22.38
58070.0,3.92
12168.0,14.98
67109.0,23.8
62944.0,18.5
51494.0,8.82
29482.0,19.88
68757.0,19.6
11722.0,34.0
49437.0,5.2
13329.0,23.75
6141.0,18.0
17922.0,14.38
5851.0,12.6
61359.0,24.5
60130.0,15.68
17006.0,5.3
24448.0,12.5
17592.0,18.48
3974.0,13.9
62938.0,19.3
40479.0,26.8
21926.0,7.99
72053.0,46.8
21658.0,4.5
11329.0,16.0
6336.0,11.5
50993.0,9.5
65028.0,17.0
32212.0,29.98
46282.0,5.58
37241.0,12.28
7557.0,7.5
34320.0,7.88
26987.0,9.0
57882.0,5.5
49586.0,2.58
14147.0,5.3
20861.0,20.98
29790.0,16.8
16607.0,11.8
51512.0,16.5
45288.0,8.9
40361.0,37.8
41913.0,16.1
23594.0,17.8
60852.0,10.38
72145.0,6.98
61502.0,5.85
44334.0,1.89
42836.0,5.58
17621.0,11.8
11786.0,4.98
69682.0,12.5
34486.0,25.68
26718.0,12.0
48109.0,86.5
66457.0,16.5
47101.0,12.5
14764.0,39.8
64626.0,17.6
25824.0,9.5
35289.0,11.2
31369.0,68.98
7942.0,10.88
13204.0,5.0
3968.0,18.0
18048.0,12.0
32546.0,41.5
36651.0,31.0
35617.0,3.38
64354.0,7.6
34419.0,8.98
54636.0,22.8
7586.0,22.28
32002.0,22.7
60035.0,7.2
64274.0,5.55
28101.0,6.5
46637.0,1.1
37340.0,24.6
31705.0,4.68
24828.0,22.5
36520.0,12.68
15256.0,39.8
63166.0,29.2
21803.0,16.0
25131.0,9.58
29062.0,16.38
20727.0,6.9
24009.0,17.0
22719.0,6.98
43587.0,26.38
45023.0,25.18
51025.0,6.2
44646.0,36.0
42551.0,4.8
11692.0,9.18
59469.0,24.8
26769.0,8.6
48779.0,18.26
52678.0,9.7
67975.0,10.88
41450.0,10.8
40855.0,9.0
70789.0,3.53
3802.0,13.8
48467.0,6.68
55420.0,5.98
44200.0,5.4
62561.0,38.5
65457.0,14.99
73032.0,24.58
38249.0,13.38
19893.0,5.3
2084.0,1.53
29017.0,9.8
68981.0,27.8
71629.0,12.2
38553.0,17.8
8737.0,3.0
4140.0,3.87
68958.0,9.88
45783.0,2.75
8095.0,10.58
41347.0,4.98
20947.0,20.5
70915.0,5.68
61258.0,7.9
21285.0,6.98
70934.0,5.68
38537.0,13.88
13955.0,10.18
66801.0,4.4
35032.0,11.08
4838.0,6.98
34004.0,13.2
14201.0,48.8
4717.0,14.8
72369.0,20.6
56603.0,6.2
35575.0,5.9
8832.0,8.2
45838.0,23.8
44951.0,13.98
45956.0,36.8
68951.0,15.5
53244.0,8.0
57157.0,13.7
72196.0,10.5
65361.0,16.38
9268.0,21.98
15008.0,15.3
13009.0,10.88
31197.0,20.5
39387.0,7.38
46590.0,32.8
66363.0,16.98
73034.0,25.5
21736.0,10.5
4551.0,3.55
43022.0,33.68
52148.0,4.78
56957.0,20.28
3684.0,8.28
20785.0,2.2
73907.0,11.68
39086.0,27.4
44884.0,9.7
25781.0,3.68
70685.0,23.58
39988.0,13.5
44243.0,4.5
11178.0,37.8
40189.0,10.188
38195.0,14.78
25986.0,7.7
43786.0,2.58
48188.0,13.38
29652.0,7.88
38214.0,4.8
55421.0,5.98
52288.0,12.5
47078.0,41.5
21571.0,6.5
35275.0,13.38
6987.0,13.18
3258.0,5.5
3606.0,5.68
10705.0,19.8799
68380.0,18.38
17345.0,8.38
45614.0,15.5
33415.0,4.8
5944.0,15.98
65088.0,11.2
46888.0,5.3
32568.0,11.61
8695.0,12.58
14785.0,20.06
59290.0,36.8
12621.0,7.1
11863.0,3.3
6641.0,7.68
30111.0,9.9799
23737.0,5.65
65670.0,6.6
38702.0,5.98
17360.0,8.5
68849.0,17.2
60044.0,7.2
54712.0,29.3
54192.0,8.21
1864.0,6.78
66198.0,23.8
35787.0,3.2
14843.0,32.98
41792.0,13.98
43333.0,2.98
57691.0,12.38
14974.0,7.38
62742.0,8.9
15900.0,11.88
2535.0,14.78
67780.0,10.58
57549.0,35.58
34272.0,10.6
60657.0,9.6
52769.0,11.98
21424.0,7.18
4876.0,17.8
64212.0,10.6
42302.0,8.3
64655.0,15.9
4648.0,7.58
62817.0,29.8
59873.0,18.38
11121.0,39.8
68480.0,3.68
33357.0,7.18
40274.0,46.0
66553.0,30.0
56157.0,4.28
64869.0,12.0
60200.0,42.8
41969.0,1.68
22565.0,4.98
44778.0,27.98
12468.0,11.6
61198.0,8.0
52543.0,32.58
5550.0,9.28
61874.0,20.98
29889.0,14.9
45105.0,1.68
23689.0,16.5
26295.0,18.6
11165.0,37.5
54571.0,6.8
65729.0,3.6
6179.0,16.0
66827.0,40.8
27578.0,6.7
17965.0,18.95
25385.0,11.8
33090.0,15.98
16917.0,7.42
40262.0,12.88
20030.0,11.38
40074.0,1.98
68516.0,11.58
16162.0,23.5
47113.0,4.6
32132.0,9.4
6327.0,19.8
62229.0,5.8
60487.0,4.0
63960.0,10.6
20303.0,3.0
66680.0,18.55
39877.0,9.18
10185.0,18.8
25572.0,8.4
60243.0,4.6
42623.0,37.7
37688.0,5.6
11503.0,25.88
20068.0,8.18
46181.0,18.58
29099.0,18.28
19511.0,6.5
21526.0,8.76
67989.0,10.8
45027.0,13.68
12633.0,6.88
13174.0,22.88
70197.0,29.8
40762.0,30.5
58847.0,8.6
42809.0,13.38
57688.0,14.98
38455.0,15.88
43919.0,28.5
18001.0,22.6
43662.0,24.8
14594.0,9.28
18736.0,9.9
14138.0,5.98
35944.0,20.8
65685.0,19.0
11491.0,28.5
46905.0,7.98
15318.0,10.3
31544.0,41.8
66491.0,8.3
7197.0,1.7
6695.0,9.88
3820.0,4.2
55548.0,5.18
62230.0,5.8
64200.0,11.8
28811.0,7.5
51412.0,8.2
61491.0,16.48
53084.0,28.0
24715.0,11.2
34290.0,7.8
37644.0,5.98
62678.0,16.38
29127.0,9.3
8786.0,7.88
14218.0,11.8
4880.0,1.5
6482.0,18.98
59618.0,12.8
31684.0,1.78
65577.0,16.0
33734.0,7.0
40171.0,8.2
72492.0,7.98
66800.0,3.38
66902.0,9.8
51367.0,12.48
30788.0,16.98
54596.0,8.78
58726.0,5.85
23303.0,17.88
57449.0,20.3799
23081.0,16.38
9020.0,56.8
59742.0,25.8
57355.0,15.98
48013.0,6.38
71481.0,12.2
27597.0,6.18
1862.0,6.18
21848.0,21.5
3242.0,5.68
34957.0,9.8
29585.0,8.5
48927.0,12.0
41681.0,108.88
30054.0,5.8
46731.0,4.58
13396.0,27.5
59272.0,6.9
34413.0,9.5
67072.0,10.8
45738.0,38.0
55716.0,10.98
6949.0,3.58
4989.0,3.85
38532.0,14.68
15002.0,14.5
34318.0,6.98
12758.0,9.88
16920.0,7.98
29285.0,6.5
10577.0,26.5
41384.0,12.26
24277.0,39.5
32930.0,13.98
25922.0,24.5
57052.0,3.96
22005.0,3.5
64886.0,4.46
38728.0,36.8
17937.0,32.8
19037.0,14.68
70019.0,24.98
17854.0,29.8
16643.0,4.98
43363.0,23.2
6465.0,23.6
72137.0,8.8
38038.0,3.4
69853.0,8.6
65568.0,16.0
32724.0,15.3
28564.0,23.98
50662.0,22.0
31293.0,7.28
27808.0,17.3
2550.0,21.98
69532.0,5.5
34196.0,24.8
39509.0,9.6
52893.0,19.8
30863.0,9.0
47000.0,0.68
53885.0,5.2
59280.0,6.2
58273.0,12.8
32979.0,1.9
52064.0,8.26
73331.0,8.3
13509.0,2.38
28832.0,53.8
1990.0,32.8
3999.0,37.6
12915.0,8.9799
56745.0,21.98
21512.0,3.3
41341.0,23.48
8430.0,23.39
59820.0,6.8
39347.0,8.5
72238.0,10.88
10770.0,36.3
33377.0,5.65
8803.0,2.38
5131.0,9.28
37898.0,27.5
1719.0,5.0
5872.0,49.8
12893.0,7.18
21981.0,16.4
29462.0,9.86
38554.0,18.5
25563.0,4.88
49945.0,11.38
55678.0,56.8
33985.0,8.88
67145.0,20.5
7635.0,33.89
64617.0,17.5
5345.0,32.98
38079.0,12.5
46603.0,11.18
5633.0,9.58
48606.0,7.62
15880.0,5.28
10456.0,13.5
26110.0,1.6
2754.0,29.98
64535.0,17.98
56192.0,33.6
2271.0,40.0
27747.0,5.25
16184.0,15.2
48404.0,4.2
46051.0,11.18
69961.0,6.2
13258.0,18.5
18724.0,47.9
9484.0,5.71
49205.0,21.0
72245.0,9.58
12767.0,3.3
42532.0,11.3
58392.0,21.8
43597.0,24.58
13776.0,9.9
34805.0,19.98
22699.0,4.68
70654.0,8.5
9059.0,1.7
44480.0,6.18
67182.0,42.8
68860.0,17.7
10655.0,4.8
46461.0,6.65
49674.0,35.8
15400.0,15.8
58588.0,27.8
36719.0,13.3
56290.0,7.98
2280.0,116.0
26358.0,6.38
11744.0,23.8
29570.0,5.8
24647.0,5.2
69430.0,3.53
34434.0,25.7
70002.0,8.7
12287.0,15.8
7137.0,9.48
34184.0,22.2
27974.0,7.5
68985.0,26.8
30182.0,99.8
6433.0,8.1
5778.0,7.68
48586.0,17.58
28495.0,27.0
37481.0,10.8
12143.0,3.35
60899.0,6.98
74084.0,9.3
19301.0,5.98
23090.0,12.3
7418.0,29.48
37086.0,10.0
67155.0,8.88
68164.0,7.36
28582.0,23.0
45122.0,1.88
30762.0,35.88
7755.0,17.88
52230.0,12.5
70776.0,26.8
22316.0,8.38
66418.0,5.82
55920.0,26.5
18605.0,9.6
12002.0,4.58
72554.0,4.98
2729.0,11.5
45586.0,13.98
3193.0,14.28
65787.0,10.25
1743.0,23.0
24543.0,22.8
30395.0,33.8
12571.0,16.8
32188.0,24.98
3717.0,8.9
67068.0,8.8
35693.0,7.9
15578.0,8.98
48986.0,7.9
43183.0,5.88
21049.0,12.98
46110.0,3.58
66270.0,9.0
33565.0,3.68
30514.0,8.38
66569.0,9.8
51069.0,9.98
57126.0,7.86
39238.0,51.8
73392.0,12.8
73859.0,49.0
54678.0,11.98
73906.0,11.48
47269.0,28.8
51651.0,14.7
53107.0,6.8
19371.0,16.0
7321.0,98.0
35608.0,17.8
49399.0,15.5
5616.0,10.98
28396.0,2.18
51081.0,10.38
66622.0,55.0
13719.0,4.98
35952.0,6.1
3263.0,6.8
10438.0,12.8
64951.0,2.5
14555.0,7.6
21033.0,7.5
24769.0,5.5
35814.0,41.0
36040.0,11.6
57493.0,8.9799
59663.0,4.95
69690.0,9.98
28337.0,49.7
14048.0,16.85
8797.0,20.5
3626.0,28.8
30340.0,16.1
9814.0,107.0
22335.0,8.5
12376.0,15.58
74101.0,7.8
8443.0,26.0
19532.0,3.6
71878.0,8.25
1708.0,2.0
65154.0,14.9
70796.0,4.68
5456.0,15.6
42734.0,3.2
42999.0,8.68
18734.0,9.3
5637.0,10.88
69327.0,20.3
56573.0,7.38
58994.0,4.18
69873.0,5.68
6528.0,17.39
44124.0,10.5
59676.0,6.6
46591.0,7.8
47965.0,6.68
26986.0,9.8
65859.0,22.8
72878.0,3.5
50278.0,12.0
17886.0,16.6
27364.0,14.8
4225.0,2.82
3537.0,24.3
6222.0,11.3
33028.0,14.5
15692.0,11.2
12187.0,10.98
65711.0,6.28
43210.0,7.7
58341.0,8.38
50471.0,18.8799
19725.0,20.75
54752.0,7.0
16551.0,1.68
51282.0,20.4
57934.0,8.3
63908.0,6.6
38041.0,0.8
15070.0,8.45
66497.0,11.9
52919.0,19.8
8359.0,2.88
14745.0,45.2
64968.0,5.38
22140.0,9.8
29495.0,19.2
31333.0,7.38
42849.0,22.98
49280.0,11.0
63780.0,14.9
69453.0,7.8
3370.0,10.0
51044.0,12.1
62720.0,8.18
22364.0,9.85
35995.0,13.2
56910.0,1.8
25715.0,13.58
57173.0,12.95
3738.0,8.95
24611.0,18.31
62126.0,21.8
44508.0,7.68
21472.0,6.38
38331.0,11.88
52619.0,25.88
66154.0,8.9
2874.0,18.6
57009.0,7.0
69340.0,17.8
50420.0,7.2
70697.0,22.8799
73721.0,176.0
12944.0,41.9799
45736.0,18.68
57061.0,11.28
70611.0,9.8
14561.0,10.5
44681.0,19.8
23921.0,32.8
50066.0,10.9
45848.0,23.32
53955.0,19.36
45846.0,23.32
62807.0,33.98
1928.0,12.28
35720.0,11.8
30068.0,5.98
37051.0,19.98
7849.0,24.8
11532.0,8.9799
10956.0,14.28
41402.0,28.3
51143.0,12.0
43231.0,8.3
64639.0,16.3
70335.0,3.3
52541.0,7.0
70769.0,21.5
22388.0,11.2
36740.0,13.8
25366.0,13.8
3516.0,6.6
56986.0,2.35
21075.0,8.3
40663.0,8.8
51072.0,12.88
53566.0,9.86
35364.0,6.82
12989.0,16.8
59489.0,19.0
16761.0,16.18
20693.0,48.8
27052.0,9.48
51101.0,6.5
9354.0,5.98
4804.0,24.8
2911.0,10.7
18481.0,15.3
47679.0,94.2
47925.0,6.91
31192.0,17.8
14522.0,16.9899
10183.0,8.2
39333.0,12.99
29415.0,5.6
22701.0,3.68
53457.0,4.3
19331.0,6.8
41692.0,122.0
65386.0,18.9
58521.0,7.45
62064.0,16.68
16158.0,20.5
58910.0,15.98
49871.0,11.0
57302.0,6.3
66814.0,13.28
38361.0,68.0
60709.0,4.68
41717.0,8.2
4625.0,7.88
31130.0,20.0
32260.0,3.8
56566.0,9.18
42744.0,4.4
30416.0,11.8
53199.0,3.2
34048.0,5.5
46821.0,22.8
17192.0,8.68
12035.0,15.2
34558.0,8.16
68063.0,3.2
21671.0,11.68
20472.0,9.28
37549.0,4.85
20292.0,5.38
34278.0,7.88
32584.0,12.7
65278.0,8.88
55496.0,22.68
22098.0,3.4
31071.0,11.9
64032.0,8.3
69242.0,11.5
51514.0,15.8
28462.0,32.98
45624.0,4.68
48260.0,6.8
36633.0,13.68
57839.0,7.88
12385.0,16.9
26601.0,2.8
66025.0,10.58
26097.0,19.58
32340.0,15.6
43515.0,11.88
62675.0,17.3
71700.0,5.68
37537.0,8.9799
33308.0,5.8
6264.0,60.0
16895.0,8.7
11658.0,9.9799
25107.0,11.68
62752.0,9.98
73009.0,14.1
37516.0,15.88
45443.0,11.9799
23093.0,11.3
5410.0,3.88
57710.0,14.89
32420.0,12.95
65477.0,9.9799
15484.0,21.8
23876.0,7.38
69081.0,18.98
29350.0,62.5
6982.0,20.6
20325.0,6.88
28275.0,8.3
27277.0,10.68
9756.0,12.38
3759.0,11.78
38754.0,12.0
53330.0,22.0
31516.0,3.4
20868.0,11.98
67836.0,1.96
51731.0,5.8
52863.0,19.2
21122.0,12.2
16836.0,21.88
40956.0,14.9
64187.0,12.5
66921.0,14.0
21855.0,0.95
34208.0,9.08
16447.0,2.8
7250.0,9.5
67712.0,29.8
50718.0,19.8
42436.0,10.6
29861.0,15.68
34441.0,25.28
3797.0,12.68
38712.0,5.28
8513.0,5.3
3564.0,34.8
34200.0,8.15
47879.0,7.08
5471.0,12.8
47316.0,5.54
15996.0,7.68
59661.0,4.78
63654.0,7.38
45402.0,5.58
63248.0,22.8
33081.0,4.6
58755.0,11.98
21600.0,6.8
40289.0,33.0
17896.0,16.5
40082.0,3.1
15451.0,10.88
13714.0,6.88
21025.0,7.3
3123.0,12.5
47606.0,5.3
11336.0,14.78
15650.0,49.5
28859.0,16.5
69359.0,26.58
42153.0,41.0
17579.0,18.9
28226.0,7.49
47563.0,23.6
41826.0,12.2
70480.0,10.9799
67683.0,3.8
32251.0,79.8
51219.0,14.6
13065.0,27.0
18674.0,7.96
59636.0,21.0
16928.0,18.58
43856.0,27.5
71144.0,11.68
73456.0,18.08
63026.0,16.0
57557.0,4.55
21860.0,2.6
71963.0,7.0
31590.0,18.5
36612.0,17.98
54004.0,7.4
12885.0,7.3
20919.0,13.2
66909.0,8.68
51686.0,50.08
57040.0,5.58
37225.0,22.8
9445.0,2.3
27709.0,12.99
31545.0,46.3
53629.0,4.68
32181.0,6.9
43060.0,4.38
55579.0,26.5
18793.0,6.4
61528.0,1.2
52784.0,9.88
49547.0,75.8
45681.0,28.3
30554.0,9.8
35225.0,4.0
47803.0,15.38
41456.0,7.7
50335.0,14.38
29452.0,6.9
15530.0,22.98
27447.0,5.68
66416.0,6.88
21344.0,8.36
33646.0,1.1
46174.0,7.8
46370.0,5.38
23182.0,18.05
34696.0,20.88
70997.0,5.8
9613.0,18.98
58731.0,3.5
39495.0,8.88
56243.0,45.0
52289.0,12.38
13198.0,4.9
7172.0,14.5
33264.0,4.5
1645.0,23.88
35188.0,14.3
61551.0,4.18
29754.0,11.8
7570.0,17.0
57154.0,14.86
14334.0,15.8
52260.0,6.48
29330.0,4.8
24322.0,52.58
59815.0,2.38
5058.0,13.8
5256.0,4.98
7004.0,18.9
52897.0,21.6
46175.0,7.68
4871.0,16.3
56013.0,68.0
29607.0,53.0
58602.0,2.6
16658.0,2.58
3105.0,11.88
67809.0,9.0
9775.0,7.2
13357.0,8.68
46295.0,6.08
11242.0,16.5
60431.0,34.8
9715.0,17.38
56212.0,36.98
35810.0,68.8
69832.0,2.5
55592.0,7.25
66652.0,7.9
22902.0,24.0
58190.0,10.88
41807.0,12.3
26035.0,31.5
67412.0,8.8
26088.0,60.5
15273.0,19.0
64701.0,17.7
48666.0,24.3
3720.0,8.6
60800.0,21.8
12865.0,11.6
63821.0,24.68
61456.0,18.58
2785.0,1.58
41595.0,11.4
23503.0,14.3
35704.0,7.2
57606.0,12.5
1917.0,7.48
45592.0,14.5
63571.0,10.0
63209.0,41.8
71003.0,3.3
3763.0,13.2
21558.0,15.9
55534.0,30.68
23171.0,3.88
48127.0,11.9
28364.0,4.8
8135.0,10.5
11712.0,6.0
67584.0,8.6
35779.0,5.88
21427.0,7.68
9885.0,3.35
65694.0,55.8
12813.0,3.95
48080.0,37.0
45649.0,11.88
61736.0,9.78
63852.0,1.88
21206.0,6.2
68986.0,26.5
11461.0,16.0
72490.0,9.3
48330.0,12.68
66698.0,17.88
61996.0,6.18
31449.0,24.8
66136.0,5.58
43167.0,17.5799
35022.0,7.68
73841.0,14.88
69854.0,8.98
13802.0,9.25
5793.0,26.2
52654.0,26.88
43881.0,28.3
34873.0,12.8
73407.0,13.5
14982.0,7.58
32751.0,6.8
69539.0,5.28
58257.0,7.68
13361.0,9.2
36292.0,32.8
40073.0,2.6
57311.0,7.0
35207.0,24.8
54686.0,9.0
43675.0,25.0
56976.0,5.0
68956.0,74.9
44539.0,13.98
69969.0,4.38
61157.0,4.98
8360.0,2.99
12708.0,20.0
32877.0,27.8
9516.0,21.68
14887.0,4.58
59371.0,14.68
67881.0,38.8
13826.0,8.6
4157.0,7.8
23466.0,25.68
42529.0,12.28
13736.0,9.5
9173.0,2.55
70427.0,23.5
66095.0,21.0
66762.0,5.85
8412.0,24.5
7676.0,9.8
20066.0,15.28
65383.0,5.35
38047.0,18.98
73484.0,13.85
59100.0,10.3
73522.0,7.28
38658.0,12.7
55432.0,1.5
3945.0,19.8
3078.0,9.3
55573.0,24.8
62393.0,24.88
50701.0,37.28
14706.0,15.5
31225.0,6.6
43029.0,28.0
16522.0,1.6
68293.0,9.18
29824.0,16.0
45901.0,41.8
37007.0,20.38
26751.0,53.8
46547.0,16.39
19735.0,36.9
67476.0,14.42
58974.0,16.8
37666.0,4.7
3792.0,14.0
33833.0,6.0
36280.0,6.8
73149.0,15.34
51164.0,14.6
73271.0,2.5
12568.0,41.58
63333.0,10.2
11724.0,35.8
2033.0,13.6
40108.0,3.78
16832.0,7.3
14224.0,7.5
64596.0,19.38
51793.0,8.1
25442.0,7.6
3774.0,13.4
2614.0,35.5
38217.0,12.3
56223.0,49.98
9882.0,4.3
12471.0,9.68
46937.0,6.8
53101.0,6.18
46919.0,6.88
46535.0,6.3
46865.0,11.5
46646.0,8.5
57031.0,9.65
52457.0,4.6
23857.0,7.2
20283.0,5.7399
3911.0,4.28
49891.0,11.6
31013.0,15.66
2261.0,12.4399
9291.0,23.5
59357.0,13.88
62187.0,7.6
23559.0,20.5
19731.0,18.9
32807.0,17.2
66944.0,17.48
66214.0,12.55
25171.0,23.38
65798.0,12.8
4232.0,1.75
26817.0,9.9
6260.0,19.89
63628.0,4.0
27479.0,8.6
48316.0,11.88
4756.0,12.0
48917.0,13.48
11177.0,43.0
37894.0,27.8
29684.0,7.28
50282.0,12.9
5918.0,21.58
18501.0,13.0
48251.0,14.8
6792.0,6.68
48389.0,14.47
7498.0,7.38
14833.0,8.38
48164.0,86.7
43907.0,13.0
64103.0,11.0
19468.0,15.38
17268.0,15.8
38567.0,36.5
39225.0,3.38
33838.0,3.88
17882.0,19.8
47131.0,27.6
6014.0,7.8
33606.0,11.9
53491.0,10.6
69018.0,22.5
50231.0,8.22
54802.0,15.08
67494.0,28.98
41389.0,11.6
67517.0,11.8
63389.0,8.5
48795.0,17.26
67285.0,44.8
26291.0,22.8
45731.0,1.9
8843.0,7.9
39229.0,2.5
50544.0,16.7
57632.0,24.98
24819.0,24.9
31907.0,27.8
45597.0,15.38
9026.0,12.6
71240.0,16.5
62858.0,43.98
45075.0,9.6
30760.0,35.2
59875.0,22.2
8811.0,2.38
57638.0,23.8
60262.0,81.0
64104.0,8.18
60819.0,5.62
27693.0,9.3
72876.0,56.76
58866.0,8.3
61994.0,10.5
54504.0,12.6
14644.0,18.98
41480.0,276.0
45011.0,3.98
65015.0,15.28
22178.0,5.1
28099.0,6.8
50422.0,6.28
